$,','s,",",2022,:,?,a,after,and,at,be,business,by,cnbc,driver,for,from,get,have,how,in,it,life,more,new,news,of,on,reuters,s,stock,switch,the,thestreet,time,to,verge,will,with,york,|,–,’
-4.380145055073923,-3.972511390177045,-2.9671240209821743,-2.4456334642739526,-4.915342640259011,-3.669100961449457,-5.433610788230137,-3.277200345292891,-4.575697629127379,-3.1569967137733608,-4.441176805345007,-3.483827480132991,-4.380145055073923,-4.506176939197714,-4.216649693027751,-4.410195393137894,-3.3275736050884044,-4.167596210325158,-4.774131008434541,-4.689977090252581,-5.352132517504188,-3.089619830454227,-4.054558205297544,-4.575697629127379,-4.2421093166390715,-3.2386525008157436,-4.2682341043802134,-3.2970462040206856,-3.5989262742850476,-4.322624888373004,-4.441176805345007,-4.689977090252581,-4.6123586261905505,-2.544465966451269,-4.866022980782496,-4.2421093166390715,-2.4202921301740696,-4.322624888373004,-4.540333264994356,-3.5989262742850476,-4.441176805345007,-4.506176939197714,-4.915342640259011,-4.143943262799318
-4.228443499477462,-3.9843051966267553,-3.0081639533852167,-2.496685626813167,-4.9271364467087215,-3.557923444175686,-5.3639263239538995,-3.2410371298312475,-4.517970745647425,-3.1601159342524294,-4.421989199587604,-3.370856159241847,-4.362765263977151,-4.552127071444065,-4.362765263977151,-4.362765263977151,-3.250446307265454,-4.045200631005624,-4.830815655398473,-4.701770896702291,-5.3639263239538995,-3.085255586220647,-4.179390016774867,-4.662208775392246,-4.253903123088782,-3.2410371298312475,-4.228443499477462,-3.2988678496508355,-3.6243665807192738,-4.421989199587604,-4.421989199587604,-4.830815655398473,-4.742962881640652,-2.514641042313082,-4.877816787232206,-4.179390016774867,-2.4878273883595936,-4.362765263977151,-4.624152432640261,-3.545148615360528,-4.421989199587604,-4.662208775392246,-4.742962881640652,-4.024487380115513
-4.2846248181333015,-4.157161281181057,-3.0314735151994396,-2.515319667186283,-4.76369607929044,-3.561744631719022,-5.423175859086037,-3.2667654161487905,-4.462713908898744,-3.1207605597930517,-4.257799175236113,-3.4495193713849854,-4.430741876200907,-4.430741876200907,-4.231674387494971,-4.34053652838334,-3.2002515433146623,-4.206214763883651,-4.76369607929044,-4.639980039798435,-5.196304121789421,-3.103922310473161,-4.206214763883651,-4.495742010053614,-4.257799175236113,-3.2282175716716432,-4.231674387494971,-3.2377161233294034,-3.6300025623921597,-4.133508333655217,-4.462713908898744,-4.679542161108481,-4.76369607929044,-2.587369256046096,-4.956786563529359,-4.3121899592289035,-2.470017963476076,-4.495742010053614,-4.639980039798435,-3.4495193713849854,-4.495742010053614,-4.529898335850255,-4.904907711114911,-4.065731722785056
-4.28985589361188,-4.049354351632022,-2.983774183914554,-2.539262112785747,-4.768927154769019,-3.5669757071976003,-5.517117547307204,-3.3223697514228823,-4.4049915394723715,-3.214718000282704,-4.345767603861918,-3.419976428527967,-4.4049915394723715,-4.500973085532192,-4.236905462973549,-4.4049915394723715,-3.3223697514228823,-4.0709627982636345,-4.768927154769019,-4.607154772525028,-5.074622411748995,-3.021293590654925,-4.049354351632022,-4.607154772525028,-4.28985589361188,-3.214718000282704,-4.374941201408401,-3.2334486471502215,-3.635233637870738,-4.186618347641746,-4.28985589361188,-4.684773236587059,-4.607154772525028,-2.543995177282264,-4.910138786593489,-4.317421034707482,-2.51132473387014,-4.263030250714691,-4.500973085532192,-3.607368920604041,-4.467944984377322,-4.725965221525419,-4.725965221525419,-4.007489720000281
-4.3229955580290405,-4.144313932455354,-3.065850286994256,-2.467623793012087,-4.819392518604799,-3.6408081611922967,-5.5226920706287626,-3.359433022448173,-4.3805157247299595,-3.2110571421147993,-4.242479986295108,-3.414223236703725,-4.26860477403625,-4.441547475001044,-4.41056606279393,-4.473519507698881,-3.2581113621700197,-4.242479986295108,-4.967592162329497,-4.612729295846587,-5.080196935070553,-2.996740816591543,-4.1921928709633045,-4.650785638598572,-4.242479986295108,-3.2110571421147993,-4.098623024939005,-3.2019062729878707,-3.5992969439410842,-4.2954304169334385,-4.473519507698881,-4.774501678090578,-4.774501678090578,-2.485262490019493,-4.967592162329497,-4.3229955580290405,-2.503217905519408,-4.351342127183477,-4.576068298783416,-3.5858341665606464,-4.41056606279393,-4.506547608853751,-4.866393650438532,-4.013064243321839
-4.248767457887952,-4.0139401780636526,-3.128855481310458,-2.487920273942538,-4.754664361942281,-3.5527129143708613,-5.414144141737875,-3.3395957062998756,-4.520866618502094,-3.182068956839573,-4.19718304653549,-3.4171711395911117,-4.275593100785141,-4.453682191550583,-4.360678408581662,-4.453682191550583,-3.25773369880063,-4.078785708790708,-4.846556334290234,-4.754664361942281,-5.18727240444126,-3.014706610768294,-4.056700005436896,-4.486710292705453,-4.360678408581662,-3.2191858543234826,-4.248767457887952,-3.209776676889276,-3.593106127777302,-4.19718304653549,-4.331504811035179,-4.846556334290234,-4.799555202456501,-2.593392018119471,-5.002473089875558,-4.248767457887952,-2.5440674923189306,-4.390728746645633,-4.453682191550583,-3.4523530044424273,-4.520866618502094,-4.486710292705453,-4.799555202456501,-3.97293402302187
-4.324106743333499,-4.077648506889652,-3.020361955928399,-2.56021475543392,-4.8675048357429915,-3.746056159832161,-5.6211563373673465,-3.278682200253386,-4.577179484087875,-3.18496316757252,-4.296541602237897,-3.393056824385753,-4.243591171599567,-4.411677248098389,-4.324106743333499,-4.324106743333499,-3.1939495688091144,-4.077648506889652,-4.8675048357429915,-4.651896823903031,-5.435092643190632,-2.9758376112490224,-4.099734210243463,-4.613840481151046,-4.4426586603055025,-3.167229062091571,-4.169078065285653,-3.2689050398499893,-3.534836663871313,-4.269715959340709,-4.4746306930033395,-4.968703347633955,-4.732650930151436,-2.5459478214117643,-4.8675048357429915,-4.218131547988246,-2.4998099218890024,-4.269715959340709,-4.691458945213077,-3.547611492686471,-4.381626910034418,-4.577179484087875,-4.820503703909258,-3.97399324513754
-4.37940330331905,-3.952268240375312,-3.0105785914076906,-2.5390134466104843,-4.81828009719389,-3.5326130571559444,-5.351390765749315,-3.2963044522658125,-4.611616874435677,-3.12199917211099,-4.241367564884198,-3.369041115375106,-4.241367564884198,-4.539591513239483,-4.241367564884198,-4.539591513239483,-3.3583206010372635,-4.097510603528095,-4.865281229027623,-4.914600888504138,-5.276053949113191,-3.0105785914076906,-4.241367564884198,-4.505435187442841,-4.241367564884198,-3.1650054553762024,-4.166854458570285,-3.2474093007186307,-3.639695739781387,-4.1432015110444445,-4.321883136618131,-4.865281229027623,-4.81828009719389,-2.553212852165246,-5.021197984612945,-4.294317995522529,-2.4886087883191292,-4.440435053590134,-4.440435053590134,-3.519999368221443,-4.539591513239483,-4.689235338497708,-5.021197984612945,-3.9717696384221717
-4.3465126715485285,-4.139484476820406,-3.037449658364628,-2.5687475435270013,-4.814563062969851,-3.581004710925698,-5.429152002251225,-3.243692266494592,-4.405736607158982,-3.0851610444753153,-4.29060096129849,-3.3981929471208794,-4.405736607158982,-4.468690052063932,-4.3465126715485285,-4.468690052063932,-3.262964398910582,-4.263775318401302,-4.685518304273669,-4.726710289212029,-5.075367479435605,-3.1182821378869514,-4.008234787686892,-4.685518304273669,-4.501718153218802,-3.179022526633113,-4.29060096129849,-3.1880089278697072,-3.709239339713754,-4.212190907048839,-4.318166102394092,-4.962762706694548,-4.769672222455629,-2.4848917540950906,-4.910883854280099,-4.23765053066016,-2.454090304708144,-4.501718153218802,-4.501718153218802,-3.621949294755204,-4.468690052063932,-4.685518304273669,-4.645956182963624,-3.9294228493994874
-4.228077040710965,-3.983938737860259,-3.037924792003661,-2.46997643837027,-4.978648840356675,-3.5447821565940316,-5.288223048551279,-3.298501390884339,-4.484576185726058,-3.194908660295239,-4.228077040710965,-3.3704897004753507,-4.362398805210654,-4.551760612677569,-4.421622740821108,-4.362398805210654,-3.349387419222328,-4.109679702966183,-4.830449196631976,-4.6237859738737646,-5.218166398616735,-3.0227476908457778,-4.132264222042075,-4.6237859738737646,-4.228077040710965,-3.2500798484989577,-4.228077040710965,-3.1771745548142896,-3.6103536219682617,-4.253536664322286,-4.391572402757137,-4.785558356117756,-4.6237859738737646,-2.509755414611721,-4.926769987942225,-4.334052236056218,-2.5418270657067206,-4.391572402757137,-4.5871249768105935,-3.5575569854091897,-4.551760612677569,-4.66184231662575,-4.701404437935794,-4.132264222042075
-4.3771747411558435,-3.9894303555960517,-3.0083500292444842,-2.486380226155923,-5.018969422449739,-3.5560994629628464,-5.5193510870546465,-3.314323595384998,-4.407225079219814,-3.1985652894137546,-4.537362951076275,-3.304148497423019,-4.265263790462134,-4.407225079219814,-4.348001143609361,-4.407225079219814,-3.2644528709714145,-4.095282041364889,-4.609388312272471,-4.647444655024456,-5.018969422449739,-3.1894973999305396,-4.009723259747723,-4.609388312272471,-4.2920894333593225,-3.2547703785959037,-4.265263790462134,-3.1985652894137546,-3.7107278117745865,-4.1646258964070775,-4.438206491426928,-4.912372326340932,-4.771160694516462,-2.546228717029707,-4.816051535030683,-4.407225079219814,-2.4215010266182553,-4.239139002720992,-4.609388312272471,-3.7107278117745865,-4.503206625279635,-4.771160694516462,-4.647444655024456,-3.9894303555960517
-4.356885747385352,-4.018607863523714,-3.1371097787950637,-2.490806110221368,-4.921256930116923,-3.539269098768729,-5.528235690830638,-3.408566022957703,-4.386059344931835,-3.1542364176606306,-4.3285391782309155,-3.3029604938785972,-4.416109682995805,-4.512091229055626,-4.300974037135314,-4.300974037135314,-3.1983820037065307,-4.126751164216772,-4.7370833650488535,-4.695891380110492,-5.0278540262257305,-3.0478227342014517,-4.018607863523714,-4.416109682995805,-4.300974037135314,-3.2351576132394486,-4.1041666451408805,-3.171661496988987,-3.6605808205528607,-4.356885747385352,-4.5462475548522665,-4.824936138806674,-4.5462475548522665,-2.5042423567864187,-5.14718494089376,-4.300974037135314,-2.5503802563091806,-4.300974037135314,-4.695891380110492,-3.5913777867625214,-4.5462475548522665,-4.5462475548522665,-4.780045298292453,-4.060472495155455
-4.373822557982354,-3.9466874950386166,-3.075185673050793,-2.50106442334323,-4.767808511342972,-3.552747279789357,-5.515998903881157,-3.204363975367194,-4.569375132035811,-3.150674216681792,-4.288737250185833,-3.290723706929117,-4.344648960435872,-4.466826340951275,-4.344648960435872,-4.466826340951275,-3.270877848201322,-4.185499704215699,-4.909020143167442,-4.724846578099372,-5.2004165538419524,-3.1164184267742945,-3.9466874950386166,-4.606036129098982,-4.466826340951275,-3.280751546109556,-4.261911607288645,-3.280751546109556,-3.6483440336033803,-4.137620765707749,-4.403872896046325,-4.859700483690927,-4.569375132035811,-2.5148084549744043,-4.960898995581891,-4.344648960435872,-2.4223455929316096,-4.344648960435872,-4.4998544421061455,-3.677424303183103,-4.534010767902787,-4.767808511342972,-4.724846578099372,-4.114514377267291
-4.463462882839505,-3.962825434973706,-3.0478747103942183,-2.4841432738331948,-5.070140310211178,-3.616722125530777,-5.512635445769387,-3.277388087997786,-4.496490983994375,-3.147310758570022,-4.431490850141668,-3.426951830880034,-4.285373792074063,-4.463462882839505,-4.463462882839505,-4.312938933169665,-3.349376397588798,-4.111150919155522,-4.721483119987603,-4.496490983994375,-5.13158469583251,-3.13863617259938,-4.182136246103929,-4.640729013739197,-4.312938933169665,-3.267514390089552,-4.157910255121818,-3.1560612519277367,-3.6307515363329212,-4.232423361435733,-4.530647309791016,-5.01225378116448,-4.6802911350492415,-2.5022613525585937,-5.070140310211178,-4.232423361435733,-2.4359475090706137,-4.312938933169665,-4.566011673924041,-3.616722125530777,-4.400509437934555,-4.530647309791016,-4.6802911350492415,-3.9827147143107924
-4.460635386418688,-3.9919699712507257,-3.061367025417221,-2.4650920453476335,-4.9866800737471415,-3.645866661807797,-5.639133063480532,-3.433311148121369,-4.492607419116525,-3.053631838334236,-4.342083469446685,-3.433311148121369,-4.287692685453894,-4.525635520271395,-4.342083469446685,-4.460635386418688,-3.3265773924147792,-4.074016786371224,-4.838480430022443,-4.6698735500162165,-5.0413983174415,-3.077019246671238,-4.074016786371224,-4.709435671326261,-4.236108274101432,-3.2301450535324436,-4.2615678977127525,-3.2581110818894246,-3.5655882187996566,-4.1402954554325415,-4.460635386418688,-4.885481561856176,-4.631817207264231,-2.5132878101102145,-5.099284846488198,-4.2615678977127525,-2.452341107543768,-4.314518328351083,-4.59515621020106,-3.503286061206672,-4.429653974211575,-4.631817207264231,-4.709435671326261,-4.0956252330028375
-4.391106701310691,-4.035469513470341,-3.0384719737703545,-2.5589890424797037,-4.846934288955293,-3.5934840824423606,-5.503232709145523,-3.3188713797119114,-4.391106701310691,-3.137908021946158,-4.303536196545801,-3.4647387883057883,-4.487088247370512,-4.391106701310691,-4.275971055450199,-4.303536196545801,-3.277957512193483,-4.172733509480065,-4.670888398425378,-4.670888398425378,-5.1876503591063186,-3.0150845654333525,-4.148507518497954,-4.556608937300177,-4.4220881135178045,-3.2008331621210235,-4.275971055450199,-3.2101546315543343,-3.5530908690359198,-4.124854570972115,-4.36105636324672,-4.846934288955293,-4.712080383363739,-2.5020422602387704,-4.896253948431808,-4.36105636324672,-2.5066659045031807,-4.391106701310691,-4.670888398425378,-3.579837582457845,-4.487088247370512,-4.556608937300177,-4.846934288955293,-3.896023623785656
-4.252163918270905,-4.060096465819848,-2.9877471206540065,-2.547463952701883,-4.7150988890816325,-3.582856088175739,-5.5062512148634175,-3.342992166682828,-4.425106619235699,-3.1763975277393106,-4.425106619235699,-3.3865815469904827,-4.252163918270905,-4.559627443018071,-4.306554702263695,-4.200579506918443,-3.3218898854298056,-4.127873076690009,-4.7150988890816325,-4.524263078885047,-5.063756079305208,-3.0654379840330535,-4.127873076690009,-4.7150988890816325,-4.334901271418132,-3.3755047833159493,-4.0821821691736595,-3.280976017911377,-3.667676614165363,-4.104766688249551,-4.524263078885047,-4.802951662839455,-4.7150988890816325,-2.477759042927225,-4.899272454149703,-4.394125207028585,-2.4338499788304384,-4.252163918270905,-4.596288440081242,-3.5300594516166672,-4.596288440081242,-4.524263078885047,-4.951151306564151,-4.127873076690009
-4.27672493735563,-4.000891502489548,-2.997468870555493,-2.5113380688387883,-4.698467923227998,-3.648928324511677,-5.628165315382268,-3.356946382889552,-4.359462290502857,-3.1568129607781357,-4.38863588804934,-3.3257847422784943,-4.152434095774734,-4.38863588804934,-4.303550580252819,-4.584188462102796,-3.210026436307251,-4.1293277073342765,-4.874513813757913,-4.739659908166358,-5.285286533843481,-3.066051498572974,-4.084657484904573,-4.620849459165967,-4.225140526003168,-3.2662315254894,-4.152434095774734,-3.2759140178649107,-3.663157363670366,-4.176087043300575,-4.584188462102796,-4.975712325648876,-4.7826218414099575,-2.493382653338873,-4.975712325648876,-4.331115721348421,-2.5204381407373493,-4.303550580252819,-4.38863588804934,-3.5418456418862343,-4.481639671018261,-4.698467923227998,-4.82751268192418,-4.063049038272961
-4.305709113274103,-3.971356644272289,-3.0487953520564535,-2.4873951738336366,-4.952817649152901,-3.5457595652122,-5.389607526398079,-3.3146753541867806,-4.687889977836425,-3.2667183322754267,-4.360099897266894,-3.3146753541867806,-4.332534756171292,-4.417620063967813,-4.332534756171292,-4.305709113274103,-3.257396862842116,-4.205071219219047,-4.768644084084832,-4.687889977836425,-5.178745659929739,-3.0412923156572047,-4.181418271693207,-4.543651948091604,-4.229297210201158,-3.229942722742509,-4.279584325532961,-3.239010612225724,-3.706575970343347,-4.279584325532961,-4.478651814238897,-4.952817649152901,-4.768644084084832,-2.466143098917068,-5.00469650156735,-4.15831188325275,-2.4831084731678423,-4.38844646642133,-4.577808273888245,-3.5836046466198654,-4.38844646642133,-4.687889977836425,-4.811606017328431,-4.009986399070934
-4.392305186047295,-3.9651701231035577,-3.0540685753169123,-2.54722664858115,-4.8781831117558685,-3.5843396918364947,-5.445770919203509,-3.3606156808875074,-4.4533369363183795,-3.1182033885471947,-4.334785019346376,-3.2992341741744973,-4.254269447612444,-4.552493395967728,-4.334785019346376,-4.392305186047295,-3.2699008234873554,-4.15610339377269,-4.743329206164313,-4.786291139407913,-5.2188991819068935,-3.1017799614275994,-4.088326782902529,-4.587857760100752,-4.392305186047295,-3.250812631789116,-4.11041248625634,-3.260311183446876,-3.61108640525842,-4.307219878250774,-4.422355524111266,-4.831181979922135,-4.786291139407913,-2.492613023593549,-4.979381623646832,-4.334785019346376,-2.4535251919765733,-4.307219878250774,-4.5183370701710865,-3.6247329052429356,-4.4533369363183795,-4.624518757163923,-4.743329206164313,-3.908848933592017
-4.468690052063932,-3.892230016639733,-3.0220386583415353,-2.4284237404911755,-4.726710289212029,-3.6359787055573483,-5.347673731525276,-3.443769301385931,-4.645956182963624,-3.07704938416345,-4.318166102394092,-3.3128351233241657,-4.318166102394092,-4.436718019366095,-4.436718019366095,-4.318166102394092,-3.262964398910582,-4.163137424346246,-4.814563062969851,-4.645956182963624,-5.202280264954609,-3.0610208313593077,-4.050099419318633,-4.571238843148468,-4.29060096129849,-3.376160771507978,-4.139484476820406,-3.3653240811510674,-3.6359787055573483,-4.187363415328356,-4.571238843148468,-4.769672222455629,-4.910883854280099,-2.51206980155675,-5.017480950388906,-4.23765053066016,-2.4759941066412647,-4.318166102394092,-4.501718153218802,-3.581004710925698,-4.571238843148468,-4.571238843148468,-4.685518304273669,-4.050099419318633
-4.519435239267694,-3.947139935448379,-3.0321384010378836,-2.467483620617312,-4.879281280852476,-3.65369579160624,-5.290054000938044,-3.4614863874348227,-4.486407138112824,-3.127615539687241,-4.423453693207874,-3.3203771114110783,-4.13409517442884,-4.423453693207874,-4.308318047347382,-4.36422975759742,-3.280681484959474,-4.046665124625894,-4.6636732690125156,-4.744427375260921,-5.154528951105829,-3.009628447005486,-4.1572015628692975,-4.519435239267694,-4.281492404450193,-3.205726013918599,-4.1572015628692975,-3.300332343271105,-3.5987217969745897,-4.2553676167090515,-4.423453693207874,-4.879281280852476,-4.703235390322561,-2.5436580180934865,-5.093084565484497,-4.308318047347382,-2.5161055359333515,-4.423453693207874,-4.6636732690125156,-3.5593879377959556,-4.423453693207874,-4.588955929197359,-4.6636732690125156,-4.067816505367524
-4.395230961269937,-3.875915721604766,-3.0114560531315204,-2.4911194881058973,-4.789216914630556,-3.57415568307694,-5.291881607064079,-3.282509091085508,-4.488234744238858,-3.198567218808039,-4.337710794569018,-3.302159949397139,-4.310145653473416,-4.627444532386565,-4.5212628453937285,-4.257195222835086,-3.244329229577551,-4.113338261478983,-4.746254981386956,-4.705062996448595,-5.367218423700203,-3.1378268300618775,-4.159029168995332,-4.425281299333908,-4.337710794569018,-3.1808331133270897,-4.310145653473416,-3.2350077601442404,-3.6555233977322743,-4.206908107503282,-4.425281299333908,-4.834107755144776,-4.66550087513855,-2.5270332139579468,-4.8811088869785095,-4.395230961269937,-2.5044364462700166,-4.395230961269937,-4.789216914630556,-3.57415568307694,-4.3660573637234545,-4.627444532386565,-4.705062996448595,-4.027779479861817
-4.37940330331905,-4.053816453542671,-3.088878078699354,-2.4534835687924588,-4.81828009719389,-3.5847217451497366,-5.276053949113191,-3.369041115375106,-4.472407086287971,-3.130453737182279,-4.350229705772567,-3.3165521575482044,-4.294317995522529,-4.611616874435677,-4.350229705772567,-4.321883136618131,-3.200793851576961,-4.053816453542671,-4.914600888504138,-4.689235338497708,-5.205997299178648,-3.1650054553762024,-4.120095122603987,-4.574955877372506,-4.26749235262534,-3.306377059586225,-4.191080449552395,-3.219180102193353,-3.5583280251260527,-4.26749235262534,-4.505435187442841,-4.730427323436068,-4.611616874435677,-2.4886087883191292,-5.140528899280976,-4.215907941272878,-2.5203892003111,-4.350229705772567,-4.539591513239483,-3.639695739781387,-4.37940330331905,-4.574955877372506,-4.730427323436068,-4.097510603528095
-4.343529064245182,-4.025964431273655,-3.1152985305836047,-2.486386835754275,-4.682534696970322,-3.564737167580864,-5.269353307585806,-3.3623404738477207,-4.433734412062749,-3.0821774371719686,-4.3727026617916644,-3.3623404738477207,-4.402752999855635,-4.604916232908292,-4.234666923356813,-4.343529064245182,-3.2697579520106324,-4.136500869517059,-4.959779099391202,-4.766688615152283,-5.01449734308556,-3.098600864291564,-3.945567598847927,-4.498734545915456,-4.315182495090745,-3.2599807916072354,-4.234666923356813,-3.1850253205663606,-3.591483881002789,-4.184379808025009,-4.465706444760586,-4.9079002469767525,-4.642972575660277,-2.556091745528933,-4.9079002469767525,-4.3727026617916644,-2.4511066974047973,-4.402752999855635,-4.433734412062749,-3.6051303809873048,-4.604916232908292,-4.9079002469767525,-4.766688615152283,-4.025964431273655
